nameseq,k1,k2,label
non-NeuroP052465,3.613337314045307,4.483856189774723,0
non-NeuroP049941,3.653024607921899,4.8625759375402735,0
non-NeuroP014274,3.1555650133297193,3.9477027792200903,0
non-NeuroP042607,3.2406015629507228,4.436605434317882,0
non-NeuroP002666,2.9219280948873623,3.169925001442312,0
non-NeuroP040670,3.084962500721156,3.459431618637298,0
non-NeuroP003282,3.3419191079864143,4.907071770088825,0
non-NeuroP009660,2.321928094887362,2.0,0
non-NeuroP047986,3.2776134368191165,3.321928094887362,0
non-NeuroP000802,3.1916116417513782,3.969815782426811,0
non-NeuroP000331,2.896291529045928,3.7004397181410926,0
non-NeuroP018249,2.725480556997868,3.0,0
non-NeuroP015329,3.448884070537635,4.418295834054489,0
non-NeuroP000479,2.875,3.906890595608518,0
non-NeuroP042626,2.25,2.8073549220576046,0
non-NeuroP050895,3.209147917027245,4.349648912578752,0
non-NeuroP037614,3.0957952550009344,3.321928094887362,0
non-NeuroP028654,3.0271691184406193,3.321928094887362,0
non-NeuroP050566,2.8073549220576046,2.584962500721156,0
non-NeuroP022194,3.546439344671015,4.247927513443588,0
non-NeuroP025361,3.006238928653389,3.8073549220576055,0
non-NeuroP055329,3.8339273215260996,5.679253218853362,0
non-NeuroP052547,3.346439344671015,4.247927513443588,0
non-NeuroP004863,2.4464393446710155,3.169925001442312,0
non-NeuroP021836,4.045099938257928,5.469482468698917,0
non-NeuroP007362,3.2402239289418517,3.8073549220576055,0
non-NeuroP032592,2.918295834054489,3.459431618637298,0
non-NeuroP003369,3.572623663895164,4.297079327540665,0
non-NeuroP012012,3.441550089371148,4.8125,0
non-NeuroP035477,2.689246428509158,3.521640636343319,0
non-NeuroP055056,2.7756028581258447,3.9477027792200903,0
non-NeuroP015433,2.2359263506290326,2.584962500721156,0
non-NeuroP025399,3.9633116578473535,6.215017731103317,0
non-NeuroP007121,2.6258145836939115,3.459431618637298,0
non-NeuroP050933,2.688721875540867,3.459431618637298,0
non-NeuroP052355,3.0220552088742,3.459431618637298,0
non-NeuroP005476,3.375,3.906890595608518,0
non-NeuroP009572,3.2219280948873625,4.247927513443588,0
non-NeuroP025447,3.084962500721156,3.459431618637298,0
non-NeuroP018649,2.965957320949175,4.142664355548851,0
non-NeuroP013168,3.169925001442312,3.0,0
non-NeuroP000957,3.446439344671015,4.247927513443588,0
non-NeuroP000857,2.5216406363433186,2.584962500721156,0
non-NeuroP010086,2.7321588913645707,3.321928094887362,0
non-NeuroP051583,3.0558392436106088,4.46967048737186,0
non-NeuroP035315,3.75095213149284,5.354406017540444,0
non-NeuroP013093,2.9139770731827523,3.121928094887362,0
non-NeuroP052891,3.570782286537524,4.8125,0
non-NeuroP014973,3.870007272132442,5.700356820511608,0
non-NeuroP036296,1.9609640474436814,2.725480556997868,0
non-NeuroP012879,3.1395722619867223,3.8073549220576055,0
non-NeuroP055077,3.558518613048906,4.221928094887362,0
non-NeuroP043403,3.3702408263657553,5.02176223903305,0
non-NeuroP036049,3.8936606896881854,4.584962500721156,0
non-NeuroP045104,3.039148671903072,3.7004397181410926,0
non-NeuroP012023,3.056564762130954,3.8073549220576055,0
non-NeuroP001192,3.1622971161405946,4.573557262275186,0
non-NeuroP004330,2.4996981431844145,3.584962500721156,0
non-NeuroP008498,3.690296503327816,5.028639311838574,0
non-NeuroP032545,2.94770277922009,3.0,0
non-NeuroP025608,3.5263039714678297,4.840223928941852,0
non-NeuroP030484,2.7334585933443494,3.640223928941851,0
non-NeuroP011703,2.94770277922009,3.0,0
non-NeuroP008327,3.677139104850461,4.8125,0
non-NeuroP007890,2.94770277922009,3.0,0
non-NeuroP006374,2.6535442970305683,3.418295834054489,0
non-NeuroP012849,2.9398290174664026,4.0,0
non-NeuroP037226,2.9735572622751856,3.8073549220576055,0
non-NeuroP002639,3.397135202831011,4.593069207771888,0
non-NeuroP001913,2.7414460711655217,4.0374011976541135,0
non-NeuroP002416,4.020607060966414,5.993672891911442,0
non-NeuroP027322,1.9219280948873623,2.0,0
non-NeuroP017879,2.739572261986723,3.6644977792004623,0
non-NeuroP015976,3.512479270691232,4.66449777920046,0
non-NeuroP041408,3.095795255000934,4.75,0
non-NeuroP000439,1.8423709931771086,2.584962500721156,0
non-NeuroP015933,3.6154944636086452,5.973750979850879,0
non-NeuroP045011,3.2516291673878226,3.459431618637298,0
non-NeuroP023665,3.24542782704179,4.801969876934214,0
non-NeuroP019020,3.417483149926974,4.593069207771888,0
non-NeuroP027993,3.180832987205441,3.584962500721156,0
non-NeuroP008491,2.5032583347756456,3.0,0
non-NeuroP003334,2.886842188131012,4.2626923908396215,0
non-NeuroP015831,2.9219280948873623,3.169925001442312,0
non-NeuroP007798,3.108694969562842,4.142664355548851,0
non-NeuroP013482,3.483005030268013,4.593069207771888,0
non-NeuroP005410,3.383014003266002,4.910992253015045,0
non-NeuroP024378,3.5230825046900915,4.773557262275186,0
non-NeuroP014625,3.115834092163221,3.794653473544342,0
non-NeuroP003004,3.965268239608797,5.905625906053527,0
non-NeuroP000032,2.5503407095463886,3.321928094887362,0
non-NeuroP015693,3.636842188131012,4.523561956057013,0
non-NeuroP008700,2.6464393446710153,3.169925001442312,0
non-NeuroP013179,2.927451224964519,3.8521687236032816,0
non-NeuroP055397,3.221097250057958,4.058813890331201,0
non-NeuroP050690,1.3699740752745009,1.4345491399952024,0
non-NeuroP015135,2.6416041678685938,3.8521687236032816,0
non-NeuroP002250,3.6526510598030995,5.8447343873354525,0
non-NeuroP027144,3.1279868068776753,4.08746284125034,0
non-NeuroP010421,3.6898079871327485,5.01499730265925,0
non-NeuroP026826,3.438486137647046,5.003258334775643,0
non-NeuroP049493,3.6980685120588386,4.720049960644813,0
non-NeuroP020690,3.0243974703476995,3.773557262275185,0
non-NeuroP026431,3.4685766296878655,4.459431618637295,0
non-NeuroP044169,3.443513753449852,4.735926350629031,0
non-NeuroP017712,3.6163485660751657,4.169925001442313,0
non-NeuroP022267,2.94770277922009,3.0,0
non-NeuroP021562,3.826716623501108,4.815622570826658,0
non-NeuroP032948,2.9219280948873623,3.169925001442312,0
non-NeuroP052118,3.0269868333592873,3.584962500721156,0
non-NeuroP000034,2.75,2.8073549220576046,0
non-NeuroP004320,2.5654483718208256,3.418295834054489,0
non-NeuroP008930,3.5383201891060003,4.316827716832514,0
non-NeuroP045729,2.4056390622295662,2.8073549220576046,0
non-NeuroP000230,3.1018812234760182,4.0,0
non-NeuroP033129,3.514073475001908,4.947702779220088,0
non-NeuroP039941,3.5465942457551543,5.058813890331199,0
non-NeuroP038983,2.25,2.8073549220576046,0
non-NeuroP020363,3.0957952550009344,3.321928094887362,0
non-NeuroP015412,3.2402239289418526,3.8073549220576055,0
non-NeuroP007755,3.238901256602631,3.584962500721156,0
non-NeuroP007777,2.8638263900908156,4.08746284125034,0
non-NeuroP020141,3.51602764126623,4.297079327540665,0
non-NeuroP020907,3.583337080205741,5.0900327766014835,0
non-NeuroP050810,3.5377050920642255,5.5329354014028125,0
non-NeuroP024884,3.086048612313038,3.969815782426811,0
non-NeuroP006767,3.2866294867861967,4.169925001442313,0
non-NeuroP022677,3.051601636871704,4.0,0
non-NeuroP027243,3.369272579036593,5.017535737070864,0
non-NeuroP020670,3.2608281712244565,4.169925001442313,0
non-NeuroP008091,2.6464393446710157,3.169925001442312,0
non-NeuroP047446,2.2221915755066783,2.846439344671016,0
non-NeuroP016503,3.1395722619867223,3.6644977792004623,0
non-NeuroP014656,3.7436838434770023,4.993237149412737,0
non-NeuroP047195,2.4193819456463714,3.0,0
non-NeuroP013240,2.9139770731827523,3.121928094887362,0
non-NeuroP033464,2.9219280948873623,3.169925001442312,0
non-NeuroP012186,2.25,3.589898095464287,0
non-NeuroP011911,2.9182958340544896,3.2776134368191165,0
non-NeuroP013697,3.408664433653526,4.836591668108977,0
non-NeuroP001871,3.7941958527478614,4.947702779220088,0
non-NeuroP009291,2.872905595320056,3.8073549220576055,0
non-NeuroP013867,3.6572682296173897,4.436605434317882,0
non-NeuroP023811,3.0220552088742,3.459431618637298,0
non-NeuroP016592,2.8553885422075336,3.459431618637298,0
non-NeuroP000896,2.8553885422075336,3.459431618637298,0
non-NeuroP027470,2.2516291673878226,2.321928094887362,0
non-NeuroP048619,2.610577243331642,3.3927474104487847,0
non-NeuroP006005,3.146439344671015,4.037401197654114,0
non-NeuroP000744,2.815922063835166,3.8073549220576055,0
non-NeuroP027891,3.197159723424149,4.08746284125034,0
non-NeuroP015929,3.308694969562841,4.247927513443588,0
non-NeuroP011145,3.0957952550009344,3.321928094887362,0
non-NeuroP025186,2.321928094887362,2.725480556997868,0
non-NeuroP010503,3.006238928653389,3.6644977792004623,0
non-NeuroP037465,2.9139770731827523,3.321928094887362,0
non-NeuroP011295,2.816307519224645,4.0,0
non-NeuroP000554,3.182005814760214,3.7004397181410926,0
non-NeuroP024081,2.917820219041696,4.450212064914748,0
non-NeuroP046516,2.8553885422075336,3.459431618637298,0
non-NeuroP012755,3.0269868333592873,3.584962500721156,0
non-NeuroP000916,3.5,3.906890595608518,0
non-NeuroP028337,2.9182958340544896,3.459431618637298,0
non-NeuroP027821,3.3232314287976203,3.8073549220576055,0
non-NeuroP011148,2.6235166412180155,3.584962500721156,0
non-NeuroP004487,2.1887870678023824,3.188721875540867,0
non-NeuroP009122,3.789898095464287,4.789015477886192,0
non-NeuroP015241,3.006238928653389,3.8073549220576055,0
non-NeuroP003552,2.8073549220576046,2.584962500721156,0
non-NeuroP010677,2.9219280948873623,3.169925001442312,0
non-NeuroP002977,3.864260084311883,5.660975803905793,0
non-NeuroP033540,3.077819531114783,3.589898095464287,0
non-NeuroP043798,3.332315788671221,4.793345194191515,0
non-NeuroP009188,2.5216406363433186,2.584962500721156,0
non-NeuroP048297,3.2359263506290334,3.7004397181410926,0
non-NeuroP053578,3.0565647621309537,3.8073549220576055,0
non-NeuroP005810,3.9624062518028915,5.600469746975206,0
non-NeuroP017896,3.6158001099392267,5.186704345910022,0
non-NeuroP054851,3.334679141051595,3.584962500721156,0
non-NeuroP051432,3.182005814760214,3.7004397181410926,0
non-NeuroP010100,3.292770193936991,3.702819531114783,0
non-NeuroP035595,1.8810947601100745,3.188721875540867,0
non-NeuroP023599,3.5068905956085183,3.8073549220576055,0
non-NeuroP017343,3.039148671903071,3.7004397181410926,0
non-NeuroP040912,3.3371753411230776,3.875,0
non-NeuroP012007,3.618555224999016,4.918780730435344,0
non-NeuroP003192,3.0286393118385755,4.0,0
non-NeuroP051690,2.792481250360578,3.459431618637298,0
non-NeuroP044473,3.197159723424149,4.08746284125034,0
non-NeuroP051692,1.8763576394898525,2.5580510765444577,0
non-NeuroP008931,3.7803946541231945,4.606739354015323,0
non-NeuroP035943,3.2390795706241744,4.418295834054489,0
non-NeuroP005408,2.725480556997868,3.0,0
non-NeuroP029938,3.057476076289932,3.625,0
non-NeuroP020117,3.848924099242352,5.867372417290183,0
non-NeuroP001835,2.8553885422075336,3.459431618637298,0
non-NeuroP042757,2.75,2.8073549220576046,0
non-NeuroP043165,3.6817276788697355,4.720049960644813,0
non-NeuroP030838,3.208694969562842,4.142664355548851,0
non-NeuroP008265,2.197159723424149,3.0,0
non-NeuroP045783,3.8946410859343388,5.469482468698917,0
non-NeuroP007829,3.5841837197791886,4.247927513443588,0
non-NeuroP015688,2.2998963911678914,3.1219280948873624,0
non-NeuroP054210,2.4116022179746714,3.418295834054489,0
non-NeuroP005298,2.6416041678685933,3.0,0
non-NeuroP034674,3.473853097430237,5.277613436819115,0
non-NeuroP008641,3.181112357779617,4.521640636343317,0
non-NeuroP030749,3.2841837197791888,4.142664355548851,0
non-NeuroP024764,3.6553362295323457,4.840223928941852,0
non-NeuroP004481,2.3219280948873626,3.169925001442312,0
non-NeuroP028326,2.9219280948873623,3.169925001442312,0
non-NeuroP000734,2.75,2.8073549220576046,0
non-NeuroP023278,3.4980685120588384,4.789015477886192,0
non-NeuroP021759,3.0220552088742005,3.459431618637298,0
non-NeuroP014986,2.8522170014624826,3.456564762130954,0
non-NeuroP051065,3.3598790287368607,4.504706483564823,0
non-NeuroP008821,2.9219280948873623,3.169925001442312,0
non-NeuroP040070,3.9367768047542824,5.895170106765956,0
non-NeuroP000774,2.656564762130954,3.3787834934861767,0
non-NeuroP017840,3.500283688055054,4.623516641218014,0
non-NeuroP054958,2.873140679513133,3.584962500721156,0
non-NeuroP044067,3.6881884988163773,5.778743478485941,0
non-NeuroP038010,2.4464393446710155,3.169925001442312,0
non-NeuroP048318,3.793786320494365,5.328995558400923,0
non-NeuroP007237,3.1898980954642875,3.6644977792004623,0
non-NeuroP032227,3.2608281712244565,3.905764584655453,0
non-NeuroP023206,2.725480556997868,3.0,0
non-NeuroP013226,2.927451224964519,3.969815782426811,0
non-NeuroP055658,3.4086949695628417,4.247927513443588,0
non-NeuroP032052,2.9219280948873623,3.169925001442312,0
non-NeuroP009059,2.9219280948873623,3.169925001442312,0
non-NeuroP005443,2.2359263506290326,2.584962500721156,0
non-NeuroP000434,2.5654483718208256,3.2516291673878226,0
non-NeuroP019778,3.400578839731351,4.66449777920046,0
non-NeuroP012294,3.0027054819279444,4.175735869100492,0
non-NeuroP020345,3.1496734471867414,4.08746284125034,0
non-NeuroP013559,3.5,3.906890595608518,0
non-NeuroP013926,3.0565647621309537,3.8073549220576055,0
non-NeuroP001611,2.4416298737872246,3.584962500721156,0
non-NeuroP045984,2.7777768114567865,3.75,0
non-NeuroP034924,3.7639537850527467,5.277569011092755,0
non-NeuroP044099,3.0306390622295662,3.773557262275185,0
non-NeuroP005446,3.202819531114783,3.773557262275185,0
non-NeuroP005865,2.845350936622437,3.321928094887362,0
non-NeuroP002445,2.8895494308620884,3.875,0
non-NeuroP001206,3.1068905956085184,3.8073549220576055,0
non-NeuroP009350,3.5588688398558412,5.724191481544082,0
non-NeuroP015895,2.5220552088742005,3.277613436819116,0
non-NeuroP021317,3.4992275471326932,3.875,0
non-NeuroP010182,3.4804379033385646,5.895022854186839,0
non-NeuroP021985,2.725480556997868,3.0,0
non-NeuroP009776,3.2037016960573483,4.0374011976541135,0
non-NeuroP002396,2.5219280948873624,3.169925001442312,0
non-NeuroP028317,3.240223928941852,3.8073549220576055,0
non-NeuroP017152,3.0269868333592873,3.418295834054489,0
non-NeuroP052890,3.526129815595918,4.532665279941249,0
non-NeuroP031668,3.8431390622295662,4.889680181354619,0
non-NeuroP012133,3.521640636343319,3.7004397181410926,0
non-NeuroP002982,3.169925001442312,3.0,0
non-NeuroP004900,3.106890595608518,3.6644977792004623,0
non-NeuroP041911,3.4841837197791885,4.247927513443588,0
non-NeuroP052888,3.7870320207273847,5.70997901512346,0
non-NeuroP055506,3.6168746059562227,4.0,0
non-NeuroP008226,3.346439344671015,4.142664355548851,0
non-NeuroP038594,2.606238928653389,3.8073549220576055,0
non-NeuroP003898,2.789898095464287,3.6644977792004623,0
non-NeuroP012286,2.5,2.8073549220576046,0
non-NeuroP044251,3.146439344671015,4.0374011976541135,0
non-NeuroP010695,3.1898980954642866,3.6644977792004623,0
non-NeuroP050877,3.9900399953669963,6.220060537683672,0
non-NeuroP015425,3.569548827786958,4.825164052322361,0
non-NeuroP031721,3.077819531114783,3.7735572622751845,0
non-NeuroP054266,3.9358621634846642,6.183511398392911,0
non-NeuroP054001,3.631492298897533,5.4502120649147505,0
non-NeuroP035646,2.8464393446710154,3.169925001442312,0
non-NeuroP005291,2.75,2.8073549220576046,0
non-NeuroP000491,2.840223928941852,3.52164063634332,0
non-NeuroP004100,2.910992253015046,4.0,0
non-NeuroP045791,2.128085278891395,2.584962500721156,0
non-NeuroP014044,3.326360407952695,4.058813890331201,0
non-NeuroP043034,3.321928094887362,3.169925001442312,0
non-NeuroP048674,4.053122811724994,6.3205462984861365,0
non-NeuroP031618,3.2516291673878226,3.459431618637298,0
non-NeuroP001427,3.6835423624332306,4.08746284125034,0
non-NeuroP001151,3.524533649799369,5.183867720346298,0
non-NeuroP015736,3.1037016960573482,4.0374011976541135,0
non-NeuroP017357,3.446439344671015,4.247927513443588,0
non-NeuroP022359,3.189898095464287,3.8073549220576055,0
non-NeuroP007274,3.2720552088742005,4.349648912578752,0
non-NeuroP005025,3.182005814760214,3.546593564294939,0
non-NeuroP053781,2.503258334775646,3.0,0
non-NeuroP000082,3.7486516850555684,5.92439500682862,0
non-NeuroP031392,3.9814815871538065,5.314075318551896,0
non-NeuroP010822,2.827819531114783,3.906890595608518,0
non-NeuroP040463,3.7841837197791883,4.247927513443588,0
non-NeuroP004020,3.0220552088742005,3.459431618637298,0
non-NeuroP003927,2.94770277922009,3.0,0
non-NeuroP051131,3.846489384922447,5.349648912578749,0
non-NeuroP035964,2.973557262275185,3.521640636343319,0
non-NeuroP028356,3.4698715284235373,4.947702779220088,0
non-NeuroP018297,3.3680424225727155,4.321928094887363,0
non-NeuroP004014,3.292770193936991,4.0,0
non-NeuroP004239,2.321928094887362,2.0,0
non-NeuroP013451,3.3082708345352603,4.08746284125034,0
non-NeuroP007267,3.3464393446710154,4.247927513443588,0
non-NeuroP041735,2.7773627950641693,3.2516291673878226,0
non-NeuroP002248,2.413088436425758,3.321928094887362,0
non-NeuroP004343,3.298929563690935,4.625053839880556,0
non-NeuroP013186,3.3248629576173574,3.7004397181410926,0
non-NeuroP032730,3.327819531114783,3.906890595608518,0
non-NeuroP008833,2.5,2.5216406363433186,0
non-NeuroP035178,1.3516441151533924,2.25,0
non-NeuroP009584,2.9219280948873623,3.169925001442312,0
non-NeuroP010362,2.4056390622295662,2.5216406363433186,0
non-NeuroP031864,3.4955749604956092,4.593069207771888,0
non-NeuroP035484,2.9708400131019856,3.836591668108979,0
non-NeuroP043195,3.506890595608519,3.8073549220576055,0
non-NeuroP040515,3.7636467706769263,4.9375,0
non-NeuroP049102,1.9219280948873623,2.0,0
non-NeuroP008711,2.5219280948873624,2.94770277922009,0
non-NeuroP026500,3.0037016960573486,4.142664355548851,0
non-NeuroP006250,3.625,3.906890595608518,0
non-NeuroP038284,3.5840759200230683,4.892147223664533,0
non-NeuroP000281,3.1018812234760182,4.0,0
non-NeuroP001329,3.7718608739641972,4.969815782426808,0
non-NeuroP009191,2.94770277922009,3.0,0
non-NeuroP017558,2.5216406363433186,2.584962500721156,0
non-NeuroP009324,2.7321588913645707,3.321928094887362,0
non-NeuroP027580,3.5464393446710156,4.247927513443588,0
non-NeuroP010896,2.98345859334435,3.906890595608518,0
non-NeuroP001081,2.4996981431844145,3.2516291673878226,0
non-NeuroP004809,3.976203720487963,6.407134397857395,0
non-NeuroP009079,2.815922063835166,3.8073549220576055,0
non-NeuroP015261,2.2359263506290326,2.584962500721156,0
non-NeuroP013442,3.214527264502953,4.513153408920675,0
non-NeuroP030828,3.5501589598054406,4.938997731571813,0
non-NeuroP049717,2.94770277922009,3.0,0
non-NeuroP026501,2.725480556997868,2.75,0
non-NeuroP050164,3.8573068568981284,4.807354922057602,0
non-NeuroP023744,2.6490358274550636,4.391121427017652,0
non-NeuroP016908,3.608679417680149,5.455153420022567,0
non-NeuroP011807,3.1276514688809973,4.771928094887363,0
non-NeuroP009668,3.985493472179479,5.947070338342636,0
non-NeuroP037878,3.4536956853545324,4.8647266763812915,0
non-NeuroP012792,2.7274972248524723,3.875,0
non-NeuroP044218,3.452640046777108,4.593069207771888,0
non-NeuroP018129,2.6644977792004614,3.7004397181410926,0
non-NeuroP017957,2.840223928941852,3.6644977792004623,0
non-NeuroP007428,3.5177664712584615,4.773557262275186,0
non-NeuroP001770,3.8031418042170695,5.508132025833403,0
non-NeuroP006036,3.817984875217199,5.692539136971755,0
non-NeuroP000056,2.6517939026287696,3.452819531114783,0
non-NeuroP035143,3.9297179668009106,6.070595968834518,0
non-NeuroP054819,2.696199049814856,3.75,0
non-NeuroP024207,3.4841837197791885,4.142664355548851,0
non-NeuroP013537,3.5832062193464944,4.926427859887888,0
non-NeuroP035536,3.946439344671015,5.131556065016093,0
non-NeuroP021336,2.926915736636332,4.607264455478377,0
non-NeuroP039258,3.509619501045677,5.058813890331199,0
non-NeuroP010768,3.3787834934861767,3.7004397181410926,0
non-NeuroP000226,3.4464393446710155,4.247927513443588,0
non-NeuroP046689,3.084962500721156,3.459431618637298,0
non-NeuroP017893,3.4454576028653596,4.548394345536403,0
non-NeuroP010094,2.7321588913645707,3.121928094887362,0
non-NeuroP007143,2.5216406363433186,2.584962500721156,0
non-NeuroP050070,3.0220552088742,3.459431618637298,0
non-NeuroP031452,3.4613201402110083,3.969815782426811,0
non-NeuroP003094,3.1158340921632215,4.058813890331201,0
non-NeuroP050541,2.197159723424149,3.0,0
non-NeuroP013988,3.0430107341495622,4.011365041826378,0
non-NeuroP015062,3.189898095464287,3.8073549220576055,0
non-NeuroP016975,2.7806390622295662,3.589898095464287,0
non-NeuroP014099,3.6472888646476975,5.45996250072116,0
non-NeuroP033974,2.9312089489103235,3.584962500721156,0
non-NeuroP053431,3.924603061357056,5.706954882778696,0
non-NeuroP045554,2.840223928941852,3.52164063634332,0
non-NeuroP052265,3.8970177524227476,6.134272096312447,0
non-NeuroP051999,2.9477027792200903,3.0,0
non-NeuroP006879,2.725480556997868,3.0,0
non-NeuroP018112,3.411751853774935,4.623516641218015,0
non-NeuroP017869,3.948394345536403,4.789015477886192,0
non-NeuroP050647,2.8731406795131336,3.584962500721156,0
non-NeuroP000651,3.0,2.8073549220576046,0
non-NeuroP025505,2.689246428509158,3.521640636343319,0
non-NeuroP040365,3.0062389286533895,3.8073549220576055,0
non-NeuroP034219,3.4565647621309536,3.8073549220576055,0
non-NeuroP017764,4.030509427206205,5.889161919035795,0
non-NeuroP009453,3.656446148009154,5.860541181420971,0
non-NeuroP003327,2.6416041678685933,3.0,0
non-NeuroP027884,2.6464393446710153,3.169925001442312,0
non-NeuroP024614,2.75,2.8073549220576046,0
non-NeuroP011617,1.965596230357602,3.182005814760214,0
non-NeuroP037863,1.676737030052133,2.3709505944546687,0
non-NeuroP023891,3.039148671903071,3.546593564294939,0
non-NeuroP007705,3.3464393446710154,4.247927513443588,0
non-NeuroP022987,3.8164027166443875,4.459431618637295,0
non-NeuroP001729,2.446439344671015,3.8924071185928786,0
non-NeuroP012944,3.0269868333592873,3.584962500721156,0
non-NeuroP049504,3.095795255000934,3.321928094887362,0
non-NeuroP049362,3.240223928941852,3.8073549220576055,0
non-NeuroP050236,3.189898095464287,3.8073549220576055,0
non-NeuroP009553,3.2930127887394978,4.423251796980336,0
non-NeuroP036091,3.165957320949175,4.0374011976541135,0
non-NeuroP003992,3.0220552088742,3.459431618637298,0
non-NeuroP030056,2.7192945256669794,3.4182958340544896,0
non-NeuroP016860,2.2825887305018333,3.09306920777189,0
non-NeuroP037661,2.4056390622295662,2.8073549220576046,0
non-NeuroP026716,3.2608281712244565,4.169925001442313,0
non-NeuroP023270,3.7717710952842056,5.485926350629036,0
non-NeuroP027581,3.2359263506290334,3.7004397181410926,0
non-NeuroP006463,3.003701696057348,3.576617644908667,0
non-NeuroP024708,2.5,2.5216406363433186,0
non-NeuroP008418,3.1299133176846836,4.315824333525707,0
non-NeuroP016865,3.854119415690448,5.845420190467042,0
non-NeuroP024424,3.532573257502619,4.4838561897747224,0
non-NeuroP042143,3.680956960547218,5.2687584397314575,0
non-NeuroP049544,2.584962500721156,2.321928094887362,0
non-NeuroP050906,3.8134683536745846,5.636959744323542,0
non-NeuroP010179,3.521928094887362,4.247927513443588,0
non-NeuroP014230,3.5219280948873624,4.247927513443588,0
non-NeuroP010877,3.182005814760214,3.7004397181410926,0
non-NeuroP006847,2.9139770731827523,3.121928094887362,0
non-NeuroP011595,2.75,2.8073549220576046,0
non-NeuroP024154,3.373557262275185,3.8073549220576055,0
non-NeuroP001199,3.377135028187124,4.875,0
non-NeuroP034934,3.663144940981576,5.410628211462148,0
non-NeuroP004255,3.121928094887362,3.169925001442312,0
non-NeuroP052898,2.9852281360342525,3.5465935642949384,0
non-NeuroP016126,3.2841837197791883,4.247927513443588,0
non-NeuroP037327,3.180832987205441,3.584962500721156,0
non-NeuroP033212,3.180832987205441,3.584962500721156,0
non-NeuroP023771,3.5841837197791886,4.247927513443588,0
non-NeuroP051786,3.245657328518199,4.567099536193328,0
non-NeuroP023237,2.9219280948873623,3.169925001442312,0
non-NeuroP019046,3.483005030268013,4.66449777920046,0
non-NeuroP025220,3.8795695606721528,5.941931802572799,0
non-NeuroP012995,2.59490661824394,2.9219280948873623,0
non-NeuroP000831,2.8218881955261788,3.6901165175936654,0
non-NeuroP024940,2.9826022626848188,4.7068905956085185,0
non-NeuroP012603,3.121928094887362,3.169925001442312,0
non-NeuroP009746,3.5841837197791886,3.9321380397593773,0
non-NeuroP022644,3.9053077763737476,5.209453365628954,0
non-NeuroP002856,2.292481250360578,3.277613436819116,0
non-NeuroP054324,2.94770277922009,3.0,0
non-NeuroP042862,2.835237745312118,3.3927474104487847,0
non-NeuroP000270,3.121928094887362,3.169925001442312,0
non-NeuroP008362,3.086048612313038,3.8521687236032816,0
non-NeuroP042410,3.1464393446710157,4.247927513443588,0
non-NeuroP006049,3.53850987421411,4.735926350629031,0
non-NeuroP028717,2.8423709931771093,3.5465935642949384,0
non-NeuroP035975,2.822181958642873,3.75,0
non-NeuroP020934,3.3005590923909547,4.169925001442313,0
non-NeuroP006625,3.182005814760214,3.7004397181410926,0
non-NeuroP007453,3.989768128165322,6.365326373092671,0
non-NeuroP017371,3.666064849014045,5.01499730265925,0
